,path,split_path,size
3148,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Rodriguezia/https:||live.staticflickr.com|1960|45810947532_19a189d951.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Rodriguezia', 'https:||live.staticflickr.com|1960|45810947532_19a189d951.jpg']",1
3149,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Cattleya/https:||live.staticflickr.com|4887|45135855234_f5483f8b08.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Cattleya', 'https:||live.staticflickr.com|4887|45135855234_f5483f8b08.jpg']",1
3150,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Phragmipedium/https:||live.staticflickr.com|4902|30921234657_1c63a49746.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Phragmipedium', 'https:||live.staticflickr.com|4902|30921234657_1c63a49746.jpg']",1
3151,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Phalaenopsis/https:||live.staticflickr.com|1964|45860384451_b4261da654.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Phalaenopsis', 'https:||live.staticflickr.com|1964|45860384451_b4261da654.jpg']",1
3152,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Cattleya/https:||live.staticflickr.com|1952|45810942092_a57ebacf7d.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Cattleya', 'https:||live.staticflickr.com|1952|45810942092_a57ebacf7d.jpg']",1
3153,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Cycnoches/https:||live.staticflickr.com|4830|31989202988_d6895f122e.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Cycnoches', 'https:||live.staticflickr.com|4830|31989202988_d6895f122e.jpg']",1
3154,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Rhynchostylis,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Rhynchostylis']",1
3155,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Rhynchostylis/https:||live.staticflickr.com|4910|30921229447_c3a3f8c3c7.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Rhynchostylis', 'https:||live.staticflickr.com|4910|30921229447_c3a3f8c3c7.jpg']",1
3156,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Catasetum/https:||live.staticflickr.com|4910|30921227397_9ba3cf0499.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Catasetum', 'https:||live.staticflickr.com|4910|30921227397_9ba3cf0499.jpg']",1
3157,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Dendrobium/https:||live.staticflickr.com|4868|44043717730_c289ba6c45.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Dendrobium', 'https:||live.staticflickr.com|4868|44043717730_c289ba6c45.jpg']",1
3158,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Masdevallia/https:||live.staticflickr.com|4884|45810933412_d014e3cde6.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Masdevallia', 'https:||live.staticflickr.com|4884|45810933412_d014e3cde6.jpg']",1
3159,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Dendrobium/https:||live.staticflickr.com|4868|45810932182_29495b2caa.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Dendrobium', 'https:||live.staticflickr.com|4868|45810932182_29495b2caa.jpg']",1
3160,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Coryanthes,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Coryanthes']",1
3161,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Coryanthes/https:||live.staticflickr.com|4827|31989197818_b01174d329.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Coryanthes', 'https:||live.staticflickr.com|4827|31989197818_b01174d329.jpg']",1
3162,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Cattleya/https:||live.staticflickr.com|1905|30921221967_34cf4b4696.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Cattleya', 'https:||live.staticflickr.com|1905|30921221967_34cf4b4696.jpg']",1
3163,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Dendrobium/https:||live.staticflickr.com|4861|44947291285_b8f8139949.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Dendrobium', 'https:||live.staticflickr.com|4861|44947291285_b8f8139949.jpg']",1
3164,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Cattleya/https:||live.staticflickr.com|4826|45810927892_0d5ed5f539.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Cattleya', 'https:||live.staticflickr.com|4826|45810927892_0d5ed5f539.jpg']",1
3165,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Phalaenopsis/https:||live.staticflickr.com|4820|45135825754_bb7f59b648.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Phalaenopsis', 'https:||live.staticflickr.com|4820|45135825754_bb7f59b648.jpg']",1
3166,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Oncidium/https:||live.staticflickr.com|4862|44043697190_5d550bd2d0.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Oncidium', 'https:||live.staticflickr.com|4862|44043697190_5d550bd2d0.jpg']",1
3167,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Cypripedium/https:||live.staticflickr.com|4912|45860367071_91a65bacc1.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Cypripedium', 'https:||live.staticflickr.com|4912|45860367071_91a65bacc1.jpg']",1
3168,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Zygopetalum,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Zygopetalum']",1
3169,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Zygopetalum/https:||live.staticflickr.com|4840|44947280515_9ecf07f190.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Zygopetalum', 'https:||live.staticflickr.com|4840|44947280515_9ecf07f190.jpg']",1
3170,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Cattleya/https:||live.staticflickr.com|4818|45810913982_87904acc1a.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Cattleya', 'https:||live.staticflickr.com|4818|45810913982_87904acc1a.jpg']",1
3171,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Cattleya/https:||live.staticflickr.com|4891|45810912502_495cdfa7c8.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Cattleya', 'https:||live.staticflickr.com|4891|45810912502_495cdfa7c8.jpg']",1
3172,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Paphiopedilum/https:||live.staticflickr.com|1922|45810910742_027c8e4dd9.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Paphiopedilum', 'https:||live.staticflickr.com|1922|45810910742_027c8e4dd9.jpg']",1
3173,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Cypripedium/https:||live.staticflickr.com|1919|45860360771_fd022989d3.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Cypripedium', 'https:||live.staticflickr.com|1919|45860360771_fd022989d3.jpg']",1
3174,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Cypripedium/https:||live.staticflickr.com|4861|45135808584_3b21e9623d.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Cypripedium', 'https:||live.staticflickr.com|4861|45135808584_3b21e9623d.jpg']",1
3175,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Cattleya/https:||live.staticflickr.com|4914|30921203557_27694b23e8.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Cattleya', 'https:||live.staticflickr.com|4914|30921203557_27694b23e8.jpg']",1
3176,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Zygosepalum,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Zygosepalum']",1
3177,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Zygosepalum/https:||live.staticflickr.com|1972|44043684330_92589f76f8.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Zygosepalum', 'https:||live.staticflickr.com|1972|44043684330_92589f76f8.jpg']",1
3178,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Cyrtochilum/https:||live.staticflickr.com|1933|44043683400_ae108fa7ba.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Cyrtochilum', 'https:||live.staticflickr.com|1933|44043683400_ae108fa7ba.jpg']",1
3179,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Mormodes/https:||live.staticflickr.com|4867|31989172988_09432bff33.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Mormodes', 'https:||live.staticflickr.com|4867|31989172988_09432bff33.jpg']",1
3180,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Phalaenopsis/https:||live.staticflickr.com|1944|31989170878_ab6b600444.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Phalaenopsis', 'https:||live.staticflickr.com|1944|31989170878_ab6b600444.jpg']",1
3181,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Oncidium/https:||live.staticflickr.com|1911|30921198507_51836f004b.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Oncidium', 'https:||live.staticflickr.com|1911|30921198507_51836f004b.jpg']",1
3182,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Cattleya/https:||live.staticflickr.com|4846|45135799124_3acd5c03b9.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Cattleya', 'https:||live.staticflickr.com|4846|45135799124_3acd5c03b9.jpg']",1
3183,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Catasetum/https:||live.staticflickr.com|4870|44043676030_e38f631e1e.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Catasetum', 'https:||live.staticflickr.com|4870|44043676030_e38f631e1e.jpg']",1
3184,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Cattleya/https:||live.staticflickr.com|65535|30921196347_acfd8cfc40.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Cattleya', 'https:||live.staticflickr.com|65535|30921196347_acfd8cfc40.jpg']",1
3185,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Oncidium/https:||live.staticflickr.com|4914|44043672730_174046d8d5.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Oncidium', 'https:||live.staticflickr.com|4914|44043672730_174046d8d5.jpg']",1
3186,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Gentianales/Gentianaceae/Gentiana/https:||live.staticflickr.com|1853|30623887618_d39ceb5ca0.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Gentianales', 'Gentianaceae', 'Gentiana', 'https:||live.staticflickr.com|1853|30623887618_d39ceb5ca0.jpg']",1
3187,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Apiales/Araliaceae/Raukaua,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Apiales', 'Araliaceae', 'Raukaua']",1
3188,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Apiales/Araliaceae/Raukaua/https:||live.staticflickr.com|1892|42684293550_e3b23bf610.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Apiales', 'Araliaceae', 'Raukaua', 'https:||live.staticflickr.com|1892|42684293550_e3b23bf610.jpg']",1
3189,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Ericales/Ericaceae/Dracophyllum,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Ericales', 'Ericaceae', 'Dracophyllum']",1
3190,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Ericales/Ericaceae/Dracophyllum/https:||live.staticflickr.com|1843|29556148167_cc65b32f78.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Ericales', 'Ericaceae', 'Dracophyllum', 'https:||live.staticflickr.com|1843|29556148167_cc65b32f78.jpg']",1
3191,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asterales/Asteraceae/Chiliotrichum,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asterales', 'Asteraceae', 'Chiliotrichum']",1
3192,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asterales/Asteraceae/Chiliotrichum/https:||live.staticflickr.com|1846|42684289340_b45100d1f7.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asterales', 'Asteraceae', 'Chiliotrichum', 'https:||live.staticflickr.com|1846|42684289340_b45100d1f7.jpg']",1
3193,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Ericales/Ericaceae/Dracophyllum/https:||live.staticflickr.com|1876|43584058485_51d2c17a0f.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Ericales', 'Ericaceae', 'Dracophyllum', 'https:||live.staticflickr.com|1876|43584058485_51d2c17a0f.jpg']",1
3194,Eukarya/Viridiplantae/Streptophyta/Polypodiopsida/Polypodiales/Aspleniaceae/Asplenium/https:||live.staticflickr.com|1860|30623833178_d349b2428b.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Polypodiopsida', 'Polypodiales', 'Aspleniaceae', 'Asplenium', 'https:||live.staticflickr.com|1860|30623833178_d349b2428b.jpg']",1
3195,Eukarya/Viridiplantae/Streptophyta/Polypodiopsida/Polypodiales/Polypodiaceae,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Polypodiopsida', 'Polypodiales', 'Polypodiaceae']",1
3196,Eukarya/Viridiplantae/Streptophyta/Polypodiopsida/Polypodiales/Polypodiaceae/Grammitis,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Polypodiopsida', 'Polypodiales', 'Polypodiaceae', 'Grammitis']",1
3197,Eukarya/Viridiplantae/Streptophyta/Polypodiopsida/Polypodiales/Polypodiaceae/Grammitis/https:||live.staticflickr.com|1852|44443813482_e268e2c0dc.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Polypodiopsida', 'Polypodiales', 'Polypodiaceae', 'Grammitis', 'https:||live.staticflickr.com|1852|44443813482_e268e2c0dc.jpg']",1
3198,Eukarya/Viridiplantae/Streptophyta/Polypodiopsida/Polypodiales/Aspleniaceae/Asplenium/https:||live.staticflickr.com|1881|44443812202_c438e1604d.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Polypodiopsida', 'Polypodiales', 'Aspleniaceae', 'Asplenium', 'https:||live.staticflickr.com|1881|44443812202_c438e1604d.jpg']",1
3199,Eukarya/Viridiplantae/Streptophyta/Bryopsida,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Bryopsida']",1
3200,Eukarya/Viridiplantae/Streptophyta/Bryopsida/Hypnales,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Bryopsida', 'Hypnales']",1
3201,Eukarya/Viridiplantae/Streptophyta/Bryopsida/Hypnales/Hypnaceae,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Bryopsida', 'Hypnales', 'Hypnaceae']",1
3202,Eukarya/Viridiplantae/Streptophyta/Bryopsida/Hypnales/Hypnaceae/Hypnum,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Bryopsida', 'Hypnales', 'Hypnaceae', 'Hypnum']",1
3203,Eukarya/Viridiplantae/Streptophyta/Bryopsida/Hypnales/Hypnaceae/Hypnum/https:||live.staticflickr.com|1896|44493360151_121d8b560e.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Bryopsida', 'Hypnales', 'Hypnaceae', 'Hypnum', 'https:||live.staticflickr.com|1896|44493360151_121d8b560e.jpg']",1
3204,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Koellensteinia,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Koellensteinia']",1
3205,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Koellensteinia/https:||live.staticflickr.com|4895|45810921492_6fe4178ddc.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Koellensteinia', 'https:||live.staticflickr.com|4895|45810921492_6fe4178ddc.jpg']",1
3206,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Peristeria,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Peristeria']",1
3207,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Peristeria/https:||live.staticflickr.com|1958|45810892272_3f6bef2843.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Peristeria', 'https:||live.staticflickr.com|1958|45810892272_3f6bef2843.jpg']",1
3208,Eukarya/Viridiplantae/Streptophyta/Jungermanniopsida,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Jungermanniopsida']",2
3209,Eukarya/Viridiplantae/Streptophyta/Jungermanniopsida/Jungermanniales,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Jungermanniopsida', 'Jungermanniales']",2
3210,Eukarya/Viridiplantae/Streptophyta/Jungermanniopsida/Jungermanniales/Adelanthaceae,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Jungermanniopsida', 'Jungermanniales', 'Adelanthaceae']",1
3211,Eukarya/Viridiplantae/Streptophyta/Jungermanniopsida/Jungermanniales/Adelanthaceae/Roivainenia,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Jungermanniopsida', 'Jungermanniales', 'Adelanthaceae', 'Roivainenia']",1
3212,Eukarya/Viridiplantae/Streptophyta/Jungermanniopsida/Jungermanniales/Adelanthaceae/Roivainenia/https:||live.staticflickr.com|1890|43583990975_f202958aa4.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Jungermanniopsida', 'Jungermanniales', 'Adelanthaceae', 'Roivainenia', 'https:||live.staticflickr.com|1890|43583990975_f202958aa4.jpg']",1
3213,Eukarya/Viridiplantae/Streptophyta/Jungermanniopsida/Jungermanniales/Scapaniaceae,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Jungermanniopsida', 'Jungermanniales', 'Scapaniaceae']",1
3214,Eukarya/Viridiplantae/Streptophyta/Jungermanniopsida/Jungermanniales/Scapaniaceae/Scapania,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Jungermanniopsida', 'Jungermanniales', 'Scapaniaceae', 'Scapania']",1
3215,Eukarya/Viridiplantae/Streptophyta/Jungermanniopsida/Jungermanniales/Scapaniaceae/Scapania/https:||live.staticflickr.com|1880|43583988885_ccceba11f5.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Jungermanniopsida', 'Jungermanniales', 'Scapaniaceae', 'Scapania', 'https:||live.staticflickr.com|1880|43583988885_ccceba11f5.jpg']",1
3216,Eukarya/Fungi/Ascomycota/Lecanoromycetes,"['Eukarya', 'Fungi', 'Ascomycota', 'Lecanoromycetes']",1
3217,Eukarya/Fungi/Ascomycota/Lecanoromycetes/Lecanorales,"['Eukarya', 'Fungi', 'Ascomycota', 'Lecanoromycetes', 'Lecanorales']",1
3218,Eukarya/Fungi/Ascomycota/Lecanoromycetes/Lecanorales/Parmeliaceae,"['Eukarya', 'Fungi', 'Ascomycota', 'Lecanoromycetes', 'Lecanorales', 'Parmeliaceae']",1
3219,Eukarya/Fungi/Ascomycota/Lecanoromycetes/Lecanorales/Parmeliaceae/Parmelia,"['Eukarya', 'Fungi', 'Ascomycota', 'Lecanoromycetes', 'Lecanorales', 'Parmeliaceae', 'Parmelia']",1
3220,Eukarya/Fungi/Ascomycota/Lecanoromycetes/Lecanorales/Parmeliaceae/Parmelia/https:||live.staticflickr.com|1888|43583986565_96bab300ea.jpg,"['Eukarya', 'Fungi', 'Ascomycota', 'Lecanoromycetes', 'Lecanorales', 'Parmeliaceae', 'Parmelia', 'https:||live.staticflickr.com|1888|43583986565_96bab300ea.jpg']",1
3221,Eukarya/Viridiplantae/Chlorophyta,"['Eukarya', 'Viridiplantae', 'Chlorophyta']",2
3222,Eukarya/Viridiplantae/Chlorophyta/Ulvophyceae,"['Eukarya', 'Viridiplantae', 'Chlorophyta', 'Ulvophyceae']",2
3223,Eukarya/Viridiplantae/Chlorophyta/Ulvophyceae/Bryopsidales,"['Eukarya', 'Viridiplantae', 'Chlorophyta', 'Ulvophyceae', 'Bryopsidales']",2
3224,Eukarya/Viridiplantae/Chlorophyta/Ulvophyceae/Bryopsidales/Halimedaceae,"['Eukarya', 'Viridiplantae', 'Chlorophyta', 'Ulvophyceae', 'Bryopsidales', 'Halimedaceae']",1
3225,Eukarya/Viridiplantae/Chlorophyta/Ulvophyceae/Bryopsidales/Halimedaceae/Penicillus,"['Eukarya', 'Viridiplantae', 'Chlorophyta', 'Ulvophyceae', 'Bryopsidales', 'Halimedaceae', 'Penicillus']",1
3226,Eukarya/Viridiplantae/Chlorophyta/Ulvophyceae/Bryopsidales/Halimedaceae/Penicillus/https:||live.staticflickr.com|1874|42684206710_ff9103a81a.jpg,"['Eukarya', 'Viridiplantae', 'Chlorophyta', 'Ulvophyceae', 'Bryopsidales', 'Halimedaceae', 'Penicillus', 'https:||live.staticflickr.com|1874|42684206710_ff9103a81a.jpg']",1
3227,Eukarya/Viridiplantae/Chlorophyta/Ulvophyceae/Bryopsidales/Caulerpaceae,"['Eukarya', 'Viridiplantae', 'Chlorophyta', 'Ulvophyceae', 'Bryopsidales', 'Caulerpaceae']",1
3228,Eukarya/Viridiplantae/Chlorophyta/Ulvophyceae/Bryopsidales/Caulerpaceae/Caulerpa,"['Eukarya', 'Viridiplantae', 'Chlorophyta', 'Ulvophyceae', 'Bryopsidales', 'Caulerpaceae', 'Caulerpa']",1
